,series_id,night,onset,wakeup,sleeping_hours
2581,8b8b9e29171c,6,1,12,11.43
2582,8b8b9e29171c,7,1,9,8.0
2583,8b8b9e29171c,8,23,9,10.03
2584,8b8b9e29171c,11,0,8,8.67
2585,8becc76ea607,1,21,7,10.28
2586,8becc76ea607,2,21,7,10.27
2587,8becc76ea607,3,21,7,10.75
2588,8becc76ea607,4,21,7,10.68
2589,8becc76ea607,5,21,7,10.5
2590,8becc76ea607,6,22,7,9.25
2591,8becc76ea607,7,22,7,9.68
2592,8becc76ea607,8,21,7,10.43
2593,8becc76ea607,9,21,7,10.1
2594,8becc76ea607,10,21,7,10.23
2595,8becc76ea607,11,22,7,9.37
2596,8becc76ea607,12,22,8,10.13
2597,8becc76ea607,13,22,8,10.38
2598,8e32047cbc1f,1,1,7,6.03
2599,8e32047cbc1f,2,0,8,8.1
2600,8e32047cbc1f,3,0,4,4.8
2601,8e32047cbc1f,4,20,4,8.0
2602,8e32047cbc1f,5,21,4,7.07
2603,8e32047cbc1f,6,21,4,7.35
2604,8e32047cbc1f,7,22,4,6.3
2605,8e32047cbc1f,8,0,6,6.62
2606,8e32047cbc1f,9,1,7,6.17
2607,8e32047cbc1f,10,20,4,8.03
2608,8e32047cbc1f,11,20,4,8.15
2609,8e32047cbc1f,12,22,4,6.07
2610,8e32047cbc1f,13,20,4,8.18
2611,8e32047cbc1f,14,20,4,8.07
2612,8e32047cbc1f,15,23,6,7.03
2613,8e32047cbc1f,16,0,6,6.0
2614,8e32047cbc1f,17,20,4,8.17
2615,8e32047cbc1f,18,21,4,7.0
2616,8e32047cbc1f,19,20,4,8.23
2617,8e32047cbc1f,20,22,4,6.18
2618,8e32047cbc1f,21,22,5,7.1
2619,8e32047cbc1f,22,1,7,6.68
2620,8e32047cbc1f,23,1,8,7.32
2621,8f6f15b9f598,2,21,5,8.12
2622,8f6f15b9f598,3,20,6,10.37
2623,8f6f15b9f598,4,21,6,9.07
2624,8f6f15b9f598,5,21,5,8.87
2625,8f6f15b9f598,6,20,6,10.08
2626,8f6f15b9f598,7,21,6,9.17
2627,8f6f15b9f598,8,21,5,8.62
2628,8f6f15b9f598,9,21,5,8.98
2629,8f6f15b9f598,10,21,5,8.65
2630,8f6f15b9f598,11,21,5,8.2
2631,8f6f15b9f598,14,21,5,8.82
2632,8fb18e36697d,1,21,5,8.22
2633,8fb18e36697d,2,23,6,7.2
2634,8fb18e36697d,3,22,6,8.07
2635,8fb18e36697d,4,23,7,8.43
2636,8fb18e36697d,5,22,8,10.15
2637,8fb18e36697d,6,22,5,7.48
2638,8fb18e36697d,7,21,5,8.43
2639,8fb18e36697d,8,22,6,8.8
2640,8fb18e36697d,9,22,5,7.45
2641,8fb18e36697d,10,22,5,7.3
2642,8fb18e36697d,11,22,6,8.87
2643,8fb18e36697d,12,0,8,8.13
2644,8fb18e36697d,13,23,5,6.07
2645,8fb18e36697d,14,22,6,8.25
2646,8fb18e36697d,15,22,5,7.1
2647,8fb18e36697d,16,21,5,8.1
2648,8fb18e36697d,17,22,7,9.57
2649,8fb18e36697d,18,23,8,9.4
2650,8fb18e36697d,19,23,8,9.08
2651,8fb18e36697d,20,0,9,9.18
2652,8fb18e36697d,21,22,5,7.05
2653,8fb18e36697d,22,21,2,5.17
2654,90eac42a9ec9,8,20,6,10.43
2655,90eac42a9ec9,9,20,6,10.18
2656,90eac42a9ec9,10,20,6,10.13
2657,90eac42a9ec9,11,20,6,10.22
2658,90eac42a9ec9,13,20,6,10.37
2659,90eac42a9ec9,14,22,6,8.0
2660,90eac42a9ec9,16,21,6,9.28
2661,90eac42a9ec9,17,21,7,10.12
2662,90eac42a9ec9,18,21,7,10.18
2663,90eac42a9ec9,19,21,6,9.08
2664,90eac42a9ec9,20,20,6,10.07
2665,91127c2b0e60,1,23,8,9.62
2666,91127c2b0e60,2,22,8,10.25
2667,91127c2b0e60,3,19,6,11.22
2668,91127c2b0e60,4,20,6,10.13
2669,91127c2b0e60,5,20,6,10.35
2670,91127c2b0e60,6,20,6,10.28
2671,91127c2b0e60,7,20,6,10.75
2672,91127c2b0e60,8,22,8,10.53
2673,91127c2b0e60,9,22,6,8.55
2674,91127c2b0e60,10,22,7,9.37
2675,91127c2b0e60,11,20,7,11.32
2676,91127c2b0e60,13,20,6,10.03
2677,91127c2b0e60,14,20,6,10.4
2678,91127c2b0e60,17,22,6,8.67
2679,91127c2b0e60,20,21,6,9.12
2680,91127c2b0e60,22,23,8,9.05
2681,91127c2b0e60,23,21,7,10.45
2682,91127c2b0e60,24,20,6,10.25
2683,91127c2b0e60,27,20,6,10.17
2684,91cb6c98201f,1,20,6,10.07
2685,91cb6c98201f,2,20,6,10.37
2686,91cb6c98201f,3,23,7,8.75
2687,91cb6c98201f,4,20,7,11.45
2688,91cb6c98201f,5,3,6,3.37
2689,91cb6c98201f,6,20,6,10.63
2690,91cb6c98201f,7,20,6,10.13
2691,91cb6c98201f,8,1,6,5.7
2692,91cb6c98201f,9,20,6,10.32
2693,91cb6c98201f,10,20,5,9.07
2694,91cb6c98201f,11,20,7,11.48
2695,91cb6c98201f,12,20,6,10.15
2696,91cb6c98201f,13,20,6,10.18
2697,91cb6c98201f,14,20,7,11.25
2698,91cb6c98201f,15,20,7,11.37
2699,91cb6c98201f,16,21,6,9.37
2700,91cb6c98201f,17,20,6,10.5
2701,91cb6c98201f,18,20,5,9.38
2702,91cb6c98201f,19,22,6,8.38
2703,91cb6c98201f,20,20,6,10.2
2704,91cb6c98201f,21,20,6,10.68
2705,91cb6c98201f,22,21,7,10.32
2706,91cb6c98201f,23,20,5,9.13
2707,9277be28a1cf,1,23,7,8.55
2708,9277be28a1cf,3,22,6,8.73
2709,9277be28a1cf,4,21,7,10.63
2710,9277be28a1cf,6,21,6,9.12
2711,927dd0c35dfd,1,20,6,10.02
2712,927dd0c35dfd,2,22,6,8.47
2713,927dd0c35dfd,3,20,6,10.38
2714,927dd0c35dfd,5,21,6,9.08
2715,927dd0c35dfd,6,22,7,9.22
2716,927dd0c35dfd,7,20,7,11.32
2717,927dd0c35dfd,8,21,5,8.42
2718,927dd0c35dfd,9,21,7,10.2
2719,927dd0c35dfd,10,20,7,11.37
2720,927dd0c35dfd,11,21,8,11.12
2721,927dd0c35dfd,12,22,7,9.43
2722,927dd0c35dfd,13,21,7,10.12
2723,927dd0c35dfd,14,21,6,9.32
2724,927dd0c35dfd,15,21,6,9.48
2725,927dd0c35dfd,16,21,6,9.45
2726,927dd0c35dfd,17,21,6,9.5
2727,927dd0c35dfd,18,20,6,10.5
2728,927dd0c35dfd,19,20,5,9.27
2729,927dd0c35dfd,20,20,6,10.62
2730,927dd0c35dfd,21,20,6,10.18
2731,939932f1822d,1,22,6,8.03
2732,939932f1822d,2,22,5,7.57
2733,939932f1822d,3,23,6,7.03
2734,939932f1822d,4,21,6,9.63
2735,939932f1822d,5,0,7,7.6
2736,939932f1822d,6,23,8,9.38
2737,939932f1822d,7,23,8,9.15
2738,939932f1822d,8,22,6,8.17
2739,939932f1822d,9,23,6,7.43
2740,939932f1822d,10,21,5,8.43
2741,939932f1822d,11,22,6,8.82
2742,939932f1822d,12,23,8,9.62
2743,939932f1822d,13,22,6,8.08
2744,939932f1822d,14,23,7,8.17
2745,939932f1822d,15,0,6,6.2
2746,939932f1822d,16,22,6,8.37
2747,939932f1822d,17,22,7,9.13
2748,939932f1822d,18,0,6,6.32
2749,939932f1822d,19,23,8,9.3
2750,939932f1822d,20,23,7,8.25
2751,939932f1822d,21,23,8,9.08
2752,939932f1822d,22,22,6,8.75
2753,939932f1822d,23,22,5,7.42
2754,939932f1822d,24,0,7,7.35
2755,971207c6a525,1,0,4,4.02
2756,971207c6a525,2,23,6,7.1
2757,971207c6a525,3,23,8,9.18
2758,971207c6a525,4,23,7,8.32
2759,971207c6a525,5,23,7,8.23
2760,971207c6a525,6,22,6,8.02
2761,971207c6a525,7,22,7,9.12
2762,971207c6a525,8,22,7,9.02
2763,971207c6a525,9,23,7,8.42
2764,971207c6a525,10,22,7,9.63
2765,971207c6a525,12,22,6,8.57
2766,971207c6a525,13,22,7,9.28
2767,971207c6a525,14,21,7,10.3
2768,971207c6a525,22,21,6,9.05
2769,971207c6a525,23,22,7,9.13
2770,971207c6a525,24,22,8,10.2
2771,971207c6a525,25,23,8,9.02
2772,99237ce045e4,1,3,9,6.0
2773,99237ce045e4,2,23,7,8.13
2774,99237ce045e4,3,23,6,7.75
2775,99237ce045e4,4,23,6,7.87
2776,99237ce045e4,5,23,6,7.18
2777,99237ce045e4,6,22,6,8.0
2778,99237ce045e4,7,23,6,7.85
2779,99237ce045e4,8,2,8,6.65
2780,99237ce045e4,9,23,8,9.17
2781,99237ce045e4,10,23,7,8.42
2782,99237ce045e4,11,23,6,7.1
2783,99237ce045e4,12,23,6,7.0
2784,99237ce045e4,13,23,6,7.53
2785,99237ce045e4,14,23,6,7.08
2786,99237ce045e4,15,23,7,8.05
2787,99237ce045e4,16,0,9,9.25
2788,99237ce045e4,17,0,7,7.03
2789,99237ce045e4,18,0,7,7.3
2790,99237ce045e4,19,0,6,6.12
2791,99237ce045e4,20,23,6,7.6
2792,99237ce045e4,21,23,7,8.1
2793,99237ce045e4,22,23,8,9.38
2794,99237ce045e4,23,0,9,9.0
2795,99b829cbad2d,1,21,7,10.45
2796,99b829cbad2d,2,20,6,10.12
2797,99b829cbad2d,3,20,6,10.12
2798,99b829cbad2d,4,21,6,9.17
2799,99b829cbad2d,5,20,6,10.13
2800,99b829cbad2d,6,21,6,9.2
2801,99b829cbad2d,7,20,6,10.07
2802,99b829cbad2d,8,19,7,12.33
2803,99b829cbad2d,11,21,6,9.03
2804,9a340507e36a,1,20,6,10.12
2805,9a340507e36a,2,20,6,10.32
2806,9a340507e36a,3,22,7,9.18
2807,9a340507e36a,4,21,6,9.43
2808,9a340507e36a,5,20,7,11.65
2809,9a340507e36a,6,20,6,10.5
2810,9a340507e36a,7,21,6,9.57
2811,9a340507e36a,8,19,6,11.32
2812,9a340507e36a,9,20,5,9.02
2813,9a340507e36a,10,20,6,10.4
2814,9a340507e36a,11,18,7,13.75
2815,9a340507e36a,12,20,6,10.2
2816,9a340507e36a,14,20,7,11.18
2817,9a340507e36a,15,20,7,11.75
2818,9a340507e36a,16,20,7,11.6
2819,9a340507e36a,17,22,7,9.38
2820,9a340507e36a,18,22,7,9.1
2821,9a340507e36a,20,22,7,9.25
2822,9a340507e36a,21,20,1,5.5
2823,9a340507e36a,22,20,7,11.33
2824,9a340507e36a,24,21,6,9.77
2825,9a340507e36a,25,20,6,10.32
2826,9a340507e36a,26,20,6,10.32
2827,9a340507e36a,27,20,7,11.32
2828,9a340507e36a,28,21,6,9.62
2829,9a340507e36a,29,21,7,10.12
2830,9aed9ee12ae2,1,3,6,3.03
2831,9aed9ee12ae2,2,0,6,6.4
2832,9aed9ee12ae2,3,22,9,11.38
2833,9aed9ee12ae2,4,2,11,9.3
2834,9aed9ee12ae2,5,1,11,10.43
2835,9aed9ee12ae2,6,0,12,12.17
2836,9aed9ee12ae2,7,0,11,11.57
2837,9aed9ee12ae2,8,23,11,12.38
2838,9aed9ee12ae2,9,23,3,4.35
2839,9aed9ee12ae2,10,22,9,11.12
2840,9b9cd7b7af8c,1,1,7,6.4
2841,9b9cd7b7af8c,2,0,7,7.12
2842,9b9cd7b7af8c,3,1,8,7.22
2843,9b9cd7b7af8c,4,2,11,9.37
2844,9b9cd7b7af8c,5,3,10,7.63
2845,9b9cd7b7af8c,6,1,7,6.48
2846,9b9cd7b7af8c,7,0,7,7.15
2847,9b9cd7b7af8c,9,0,7,7.05
2848,9b9cd7b7af8c,11,2,9,7.97
2849,9b9cd7b7af8c,12,1,8,7.93
2850,9b9cd7b7af8c,13,1,8,7.28
2851,9b9cd7b7af8c,14,2,9,7.43
2852,9b9cd7b7af8c,15,1,9,8.1
2853,9b9cd7b7af8c,17,2,11,9.43
2854,9b9cd7b7af8c,18,1,9,8.18
2855,9b9cd7b7af8c,20,0,5,5.02
2856,9b9cd7b7af8c,21,1,9,8.3
2857,9b9cd7b7af8c,22,0,6,6.37
2858,9c91c546e095,1,20,5,9.57
2859,9c91c546e095,3,23,5,6.03
2860,9c91c546e095,4,20,5,9.05
2861,9c91c546e095,5,21,6,9.03
2862,9c91c546e095,6,20,5,9.23
2863,9c91c546e095,7,20,6,10.27
2864,9c91c546e095,8,21,5,8.87
2865,9c91c546e095,10,22,6,8.78
2866,9c91c546e095,11,21,7,10.35
2867,9c91c546e095,12,20,6,10.28
2868,9c91c546e095,13,20,5,9.33
2869,9c91c546e095,14,20,6,10.37
2870,9c91c546e095,15,21,5,8.28
2871,9c91c546e095,16,21,6,9.05
2872,9c91c546e095,17,21,7,10.32
2873,9c91c546e095,18,20,5,9.42
2874,9c91c546e095,19,20,5,9.18
2875,9c91c546e095,20,20,5,9.62
2876,9c91c546e095,21,0,12,12.2
2877,9ddd40f2cb36,1,22,8,10.08
2878,9ddd40f2cb36,2,20,6,10.0
2879,9ddd40f2cb36,3,21,6,9.25
2880,9ddd40f2cb36,4,21,5,8.88
2881,9ddd40f2cb36,5,20,6,10.55
2882,9ddd40f2cb36,6,21,4,7.08
2883,9ddd40f2cb36,7,20,7,11.5
2884,9ddd40f2cb36,8,21,6,9.43
2885,9ddd40f2cb36,9,20,6,10.13
2886,9ddd40f2cb36,10,21,6,9.55
2887,9ddd40f2cb36,11,20,6,10.25
2888,9ddd40f2cb36,12,19,6,11.48
2889,9ddd40f2cb36,13,21,5,8.48
2890,9ddd40f2cb36,14,22,6,8.73
2891,9ddd40f2cb36,15,21,8,11.23
2892,9ddd40f2cb36,16,21,6,9.25
2893,9ddd40f2cb36,17,20,6,10.27
2894,9ddd40f2cb36,18,20,6,10.18
2895,9ddd40f2cb36,19,20,6,10.5
2896,9ddd40f2cb36,20,21,7,10.38
2897,9ddd40f2cb36,21,22,7,9.35
2898,9ee455e4770d,1,23,8,9.3
2899,9ee455e4770d,2,23,8,9.43
2900,9ee455e4770d,3,23,7,8.48
2901,9ee455e4770d,4,22,9,11.5
2902,9ee455e4770d,5,23,8,9.13
2903,9ee455e4770d,6,22,8,10.5
2904,9ee455e4770d,7,21,6,9.25
2905,9ee455e4770d,8,22,7,9.48
2906,9ee455e4770d,9,23,8,9.27
2907,9ee455e4770d,10,1,8,7.47
2908,9ee455e4770d,11,23,8,9.82
2909,9ee455e4770d,12,22,8,10.45
2910,9ee455e4770d,13,22,8,10.73
2911,9ee455e4770d,14,21,8,11.77
2912,9ee455e4770d,15,22,7,9.23
2913,9ee455e4770d,16,23,8,9.63
2914,9ee455e4770d,17,23,8,9.43
2915,9ee455e4770d,18,21,8,11.15
2916,9ee455e4770d,19,23,8,9.07
2917,9ee455e4770d,20,22,8,10.3
2918,9ee455e4770d,21,22,8,10.17
2919,9ee455e4770d,22,20,6,10.63
2920,9fbdeffbe2ba,1,23,7,8.12
2921,9fbdeffbe2ba,2,22,7,9.13
2922,9fbdeffbe2ba,3,22,6,8.38
2923,9fbdeffbe2ba,4,21,6,9.43
2924,9fbdeffbe2ba,5,23,8,9.25
2925,9fbdeffbe2ba,6,23,7,8.8
2926,9fbdeffbe2ba,7,23,6,7.27
2927,9fbdeffbe2ba,8,22,6,8.5
2928,9fbdeffbe2ba,9,23,6,7.73
2929,9fbdeffbe2ba,10,0,6,6.78
2930,9fbdeffbe2ba,11,23,6,7.37
2931,9fbdeffbe2ba,12,22,5,7.12
2932,9fbdeffbe2ba,13,0,6,6.45
2933,9fbdeffbe2ba,14,23,6,7.2
2934,9fbdeffbe2ba,15,1,4,3.03
2935,9fbdeffbe2ba,16,22,7,9.08
2936,9fbdeffbe2ba,20,23,9,10.7
2937,9fbdeffbe2ba,21,23,8,9.22
2938,a167532acca2,3,0,6,6.28
2939,a167532acca2,9,23,6,7.12
2940,a167532acca2,11,23,6,7.6
2941,a167532acca2,12,22,6,8.3
2942,a167532acca2,13,22,7,9.12
2943,a167532acca2,14,23,6,7.38
2944,a167532acca2,15,19,5,10.23
2945,a167532acca2,16,0,6,6.25
2946,a167532acca2,20,1,9,8.03
2947,a261bc4b7470,1,18,6,12.12
2948,a261bc4b7470,2,23,7,8.67
2949,a261bc4b7470,3,23,7,8.37
2950,a261bc4b7470,4,23,7,8.12
2951,a261bc4b7470,5,23,7,8.12
2952,a261bc4b7470,6,23,6,7.38
2953,a261bc4b7470,7,23,7,8.12
2954,a261bc4b7470,8,21,7,10.87
2955,a261bc4b7470,10,0,8,8.13
2956,a261bc4b7470,11,23,6,7.93
2957,a261bc4b7470,17,21,8,11.57
2958,a261bc4b7470,19,22,6,8.17
2959,a2b0a64ec9cf,1,0,6,6.47
2960,a4e48102f402,1,21,6,9.25
2961,a4e48102f402,2,21,6,9.77
2962,a4e48102f402,3,20,6,10.75
2963,a4e48102f402,4,21,7,10.75
2964,a4e48102f402,5,21,7,10.37
2965,a4e48102f402,6,21,7,10.02
2966,a4e48102f402,7,21,6,9.13
2967,a4e48102f402,8,0,7,7.87
2968,a4e48102f402,9,22,6,8.55
2969,a4e48102f402,10,20,7,11.02
2970,a4e48102f402,11,20,6,10.42
2971,a4e48102f402,12,22,7,9.47
2972,a4e48102f402,13,22,7,9.15
2973,a4e48102f402,14,21,7,10.72
2974,a4e48102f402,15,21,7,10.07
2975,a4e48102f402,16,21,8,11.2
2976,a4e48102f402,18,20,7,11.32
2977,a4e48102f402,19,21,7,10.48
2978,a4e48102f402,21,20,6,10.48
2979,a4e48102f402,22,21,7,10.3
2980,a4e48102f402,23,22,7,9.43
2981,a596ad0b82aa,1,23,7,8.03
2982,a596ad0b82aa,2,22,7,9.48
2983,a596ad0b82aa,3,22,7,9.37
2984,a596ad0b82aa,4,2,11,9.03
2985,a596ad0b82aa,5,2,10,8.43
2986,a596ad0b82aa,6,23,7,8.0
2987,a596ad0b82aa,7,23,7,8.03
2988,a596ad0b82aa,8,22,7,9.62
2989,a596ad0b82aa,9,22,6,8.08
2990,a596ad0b82aa,10,22,7,9.68
2991,a596ad0b82aa,11,2,11,9.23
2992,a596ad0b82aa,12,2,10,8.55
2993,a596ad0b82aa,13,23,7,8.03
2994,a681f9b04b21,1,21,6,9.9
2995,a681f9b04b21,2,23,8,9.15
2996,a681f9b04b21,4,22,6,8.37
2997,a681f9b04b21,5,23,7,8.28
2998,a681f9b04b21,6,23,9,10.32
2999,a681f9b04b21,7,0,8,8.6
3000,a681f9b04b21,8,1,9,8.42
3001,a681f9b04b21,9,1,9,8.17
3002,a681f9b04b21,10,0,8,8.3
3003,a681f9b04b21,11,1,10,9.33
3004,a681f9b04b21,12,21,6,9.25
3005,a681f9b04b21,13,21,6,9.38
3006,a681f9b04b21,16,0,10,10.23
3007,a681f9b04b21,17,22,9,11.43
3008,a681f9b04b21,18,20,6,10.37
3009,a681f9b04b21,19,21,7,10.5
3010,a681f9b04b21,20,21,7,10.85
3011,a681f9b04b21,23,0,7,7.4
3012,a681f9b04b21,24,23,10,11.12
3013,a81f4472c637,1,22,8,10.23
3014,a81f4472c637,2,23,10,11.52
3015,a81f4472c637,3,23,7,8.13
3016,a81f4472c637,4,22,6,8.2
3017,a81f4472c637,5,23,6,7.63
3018,a81f4472c637,6,22,7,9.32
3019,a81f4472c637,7,22,7,9.67
3020,a81f4472c637,9,22,7,9.45
3021,a81f4472c637,10,23,7,8.13
3022,a81f4472c637,11,22,7,9.52
3023,a81f4472c637,12,21,8,11.03
3024,a81f4472c637,13,23,8,9.02
3025,a81f4472c637,14,22,7,9.38
3026,a81f4472c637,15,22,8,10.57
3027,a81f4472c637,16,2,7,5.35
3028,a81f4472c637,17,23,9,10.2
3029,a81f4472c637,18,23,8,9.02
3030,a81f4472c637,19,22,7,9.08
3031,a81f4472c637,20,23,7,8.38
3032,a81f4472c637,21,22,7,9.3
3033,a81f4472c637,22,22,6,8.2
3034,a81f4472c637,23,21,6,9.0
3035,a88088855de5,1,22,7,9.08
3036,a88088855de5,2,22,6,8.37
3037,a88088855de5,3,21,7,10.82
3038,a9a2f7fac455,1,21,8,11.2
3039,a9a2f7fac455,2,22,7,9.17
3040,a9a2f7fac455,3,21,0,3.28
3041,a9a2f7fac455,4,21,4,7.12
3042,a9a2f7fac455,5,21,2,5.15
3043,a9a2f7fac455,6,21,7,10.13
3044,a9a2f7fac455,7,21,6,9.15
3045,a9a2f7fac455,8,22,8,10.07
3046,a9a2f7fac455,9,22,7,9.25
3047,a9a2f7fac455,10,21,7,10.12
3048,a9a2f7fac455,11,21,6,9.12
3049,a9a2f7fac455,12,21,6,9.35
3050,a9a2f7fac455,13,21,7,10.23
3051,a9a2f7fac455,14,20,0,4.57
3052,a9a2f7fac455,15,22,7,9.7
3053,a9a2f7fac455,16,22,2,4.0
3054,a9a2f7fac455,17,20,7,11.27
3055,a9a2f7fac455,18,21,6,9.02
3056,a9a2f7fac455,19,21,1,4.4
3057,a9a2f7fac455,20,21,7,10.07
3058,a9a2f7fac455,21,21,1,4.57
3059,a9a2f7fac455,22,22,7,9.37
3060,a9a2f7fac455,23,22,7,9.18
3061,a9a2f7fac455,24,21,7,10.05
3062,a9a2f7fac455,25,21,7,10.38
3063,a9a2f7fac455,26,21,7,10.2
3064,a9a2f7fac455,27,21,7,10.08
3065,a9a2f7fac455,28,21,7,10.13
3066,a9a2f7fac455,29,23,8,9.05
3067,a9a2f7fac455,30,23,7,8.12
3068,a9a2f7fac455,31,21,7,10.3
3069,a9a2f7fac455,32,21,7,10.2
3070,a9a2f7fac455,33,21,7,10.13
3071,a9a2f7fac455,34,22,7,9.1
3072,a9a2f7fac455,35,22,5,7.32
3073,a9e5f5314bcb,1,22,8,10.57
3074,a9e5f5314bcb,2,21,7,10.27
3075,a9e5f5314bcb,3,21,9,12.75
3076,a9e5f5314bcb,4,23,9,10.0
3077,a9e5f5314bcb,5,21,8,11.05
3078,a9e5f5314bcb,6,23,9,10.13
3079,a9e5f5314bcb,7,22,9,11.58
3080,a9e5f5314bcb,8,22,8,10.42
3081,a9e5f5314bcb,9,22,8,10.38
3082,aa81faa78747,1,0,8,8.62
3083,aa81faa78747,2,23,8,9.12
3084,aa81faa78747,3,23,8,9.12
3085,aa81faa78747,4,21,8,11.4
3086,aa81faa78747,5,1,9,8.48
3087,aa81faa78747,6,22,7,9.53
3088,aa81faa78747,7,22,7,9.12
3089,aa81faa78747,9,21,7,10.53
3090,aa81faa78747,11,0,7,7.2
3091,aa81faa78747,12,23,8,9.2
3092,aa81faa78747,16,22,8,10.52
3093,aa81faa78747,17,22,7,9.3
3094,aa81faa78747,18,23,8,9.53
3095,aa81faa78747,20,23,7,8.02
3096,aa81faa78747,21,21,1,4.77
3097,aa81faa78747,22,22,7,9.48
3098,ad425f3ee76d,1,22,7,9.42
3099,ad425f3ee76d,2,22,8,10.37
3100,ad425f3ee76d,3,20,7,11.32
3101,ad425f3ee76d,4,19,6,11.1
3102,ad425f3ee76d,5,20,6,10.12
3103,ad425f3ee76d,6,22,7,9.25
3104,ad425f3ee76d,7,19,7,12.27
3105,ad425f3ee76d,8,20,7,11.45
3106,ad425f3ee76d,9,22,8,10.18
3107,ad425f3ee76d,10,22,7,9.63
3108,ad425f3ee76d,11,1,8,7.4
3109,ad425f3ee76d,12,21,9,12.17
3110,ad425f3ee76d,13,22,8,10.05
3111,ad425f3ee76d,16,23,8,9.37
3112,ad425f3ee76d,19,19,6,11.05
3113,ad425f3ee76d,20,20,7,11.55
3114,ad425f3ee76d,21,21,6,9.12
3115,ad425f3ee76d,22,21,8,11.07
3116,ad425f3ee76d,28,20,7,11.2
3117,aed3850f65f0,1,0,6,6.97
3118,af91d9a50547,1,21,7,10.22
3119,af91d9a50547,2,21,6,9.73
3120,af91d9a50547,3,21,6,9.4
3121,af91d9a50547,4,21,6,9.0
3122,af91d9a50547,5,22,6,8.23
3123,af91d9a50547,6,22,7,9.15
3124,af91d9a50547,7,2,7,5.28
3125,af91d9a50547,8,20,7,11.13
3126,af91d9a50547,9,22,7,9.45
3127,af91d9a50547,10,21,4,7.48
3128,af91d9a50547,11,21,5,8.58
3129,af91d9a50547,12,21,6,9.15
3130,af91d9a50547,13,23,7,8.07
3131,af91d9a50547,14,20,7,11.02
3132,af91d9a50547,15,20,6,10.7
3133,af91d9a50547,16,21,6,9.13
3134,af91d9a50547,17,19,5,10.18
3135,af91d9a50547,18,19,6,11.13
3136,af91d9a50547,19,20,6,10.17
3137,af91d9a50547,20,21,7,10.53
3138,af91d9a50547,21,20,6,10.5
3139,af91d9a50547,22,21,6,9.03
3140,af91d9a50547,23,20,6,10.57
3141,af91d9a50547,24,21,6,9.25
3142,b1831c4979da,1,20,6,10.28
3143,b1831c4979da,2,22,6,8.43
3144,b1831c4979da,3,22,4,6.42
3145,b1831c4979da,4,20,5,9.08
3146,b1831c4979da,5,20,5,9.62
3147,b1831c4979da,6,18,5,11.12
3148,b1831c4979da,7,20,5,9.17
3149,b1831c4979da,8,22,5,7.78
3150,b1831c4979da,9,20,5,9.05
3151,b1831c4979da,10,21,6,9.43
3152,b1831c4979da,11,21,7,10.5
3153,b1831c4979da,12,20,6,10.5
3154,b1831c4979da,13,21,4,7.68
3155,b1831c4979da,14,20,5,9.07
3156,b1831c4979da,15,20,5,9.43
3157,b1831c4979da,16,21,6,9.07
3158,b1831c4979da,17,21,6,9.33
3159,b1831c4979da,18,21,5,8.02
3160,b1831c4979da,19,21,4,7.2
3161,b1831c4979da,20,22,5,7.35
3162,b1831c4979da,21,21,5,8.73
3163,b1831c4979da,22,21,4,7.72
3164,b1831c4979da,23,21,6,9.08
3165,b1831c4979da,24,21,6,9.48
3166,b1831c4979da,25,21,6,9.35
3167,b364205aba43,1,2,7,5.07
3168,b364205aba43,2,0,8,8.13
3169,b364205aba43,3,0,4,4.57
3170,b364205aba43,4,23,4,5.05
3171,b364205aba43,5,21,4,7.37
3172,b364205aba43,6,21,4,7.07
3173,b364205aba43,7,21,4,7.2
3174,b364205aba43,8,0,6,6.42
3175,b364205aba43,9,1,6,5.63
3176,b364205aba43,10,20,4,8.08
3177,b364205aba43,11,21,4,7.57
3178,b364205aba43,12,20,4,8.33
3179,b364205aba43,13,0,4,4.5
3180,b364205aba43,14,20,4,8.07
3181,b364205aba43,15,3,5,2.65
3182,b364205aba43,16,1,5,4.97
3183,b364205aba43,17,23,4,5.17
3184,b364205aba43,18,22,4,6.62
3185,b364205aba43,19,20,4,8.07
3186,b364205aba43,20,21,4,7.5
3187,b364205aba43,21,22,5,7.13
3188,b364205aba43,22,1,7,6.72
3189,b364205aba43,23,1,9,8.9
3190,b4b75225b224,1,19,6,11.5
3191,b4b75225b224,2,19,6,11.83
3192,b4b75225b224,3,20,6,10.2
3193,b4b75225b224,4,19,6,11.55
3194,b4b75225b224,5,19,5,10.3
3195,b4b75225b224,6,19,6,11.13
3196,b4b75225b224,7,21,6,9.22
3197,b4b75225b224,8,23,6,7.18
3198,b4b75225b224,9,20,5,9.52
3199,b4b75225b224,10,20,6,10.33
3200,b4b75225b224,11,19,5,10.42
3201,b4b75225b224,12,22,8,10.48
3202,b4b75225b224,13,20,7,11.05
3203,b4b75225b224,15,19,7,12.77
3204,b4b75225b224,16,20,6,10.43
3205,b4b75225b224,17,20,5,9.38
3206,b4b75225b224,18,20,6,10.63
3207,b4b75225b224,19,20,6,10.07
3208,b4b75225b224,20,19,6,11.07
3209,b4b75225b224,21,20,6,10.4
3210,b4b75225b224,22,20,6,10.52
3211,b4b75225b224,23,19,2,7.82
3212,b7188813d58a,1,21,6,9.0
3213,b7188813d58a,2,21,6,9.13
3214,b7188813d58a,3,21,7,10.75
3215,b7188813d58a,5,21,6,9.25
3216,b7188813d58a,6,21,6,9.17
3217,b7188813d58a,7,23,5,6.23
